month,merchant_key,merchant_name,owner,merchant_scale,priority_level,current_gmv,previous_gmv,gmv_change_abs,gmv_loss,gmv_mom,gmv_rank_current,gmv_rank_change,previous_gmv_share,diagnostic_dimensions,data_quality_status,metric_quality_status,merchant_mapping_status,aftersales_rate,attention_reasons
2025-08,ID:24989,盛弘康品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-08,ID:25025,成都御养集商贸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-08,ID:2563,成都天然堂,负责人 B,MID,NO_PRIORITY,84786.83,45187.72,39599.11,0.0,0.8763245855289887,34.0,-16.0,0.0037657096506183,,NO_ALERT,MISSING,NAME_MATCHED,0.0355329949238578,
2025-08,ID:2837,四川多乐士,负责人 B,KEY,WATCHLIST,335508.73,360221.5,-24712.77000000002,24712.77000000002,-0.0686043725874219,12.0,-2.0,0.0300189869927101,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0172732880937692,Scale / Impact: GMV损失24712.77，上月区域占比3.0%
2025-08,ID:3001,华药天康,负责人 B,MID,PRIORITY,50321.83,53320.48,-2998.650000000001,2998.650000000001,-0.0562382409160607,44.0,-1.0,0.0044434515862186,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0234806629834254,Trend: GMV环比-5.6%，连续下降3个月
2025-08,ID:3279,四川朝利,负责人 B,MID,WATCHLIST,14842.71,14568.37,274.3399999999983,0.0,0.0188312076093617,62.0,0.0,0.0012140522138045,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0225563909774436,Service: 售后率2.3%，环比变化218.0%
2025-08,ID:3314,上品康健,负责人 B,MID,NO_PRIORITY,90050.4,60775.14,29275.259999999995,0.0,0.481697944258129,32.0,-10.0,0.0050646841933092,,NO_ALERT,MISSING,NAME_MATCHED,0.014,
2025-08,ID:3787,蓉易购,负责人 B,MID,NO_PRIORITY,16888.74,10343.31,6545.430000000002,0.0,0.632817734361631,61.0,-3.0,0.000861957679793,,NO_ALERT,MISSING,NAME_MATCHED,0.032258064516129,
2025-08,ID:4216,壹药师,负责人 B,KEY,WATCHLIST,532543.4,485568.96,46974.44,0.0,0.0967410272682998,7.0,0.0,0.0404647926187186,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0259646592138478,Scale / Impact: GMV损失0.00，上月区域占比4.0%
2025-08,ID:4930,大圣旗舰店,负责人 B,KEY,WATCHLIST,259935.36,389822.38,-129887.02000000002,129887.02000000002,-0.3331953901671833,15.0,2.0,0.0324857704348221,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0103036876355748,Scale / Impact: GMV损失129887.02，上月区域占比3.2%
2025-08,ID:5293,成都利民康,负责人 B,MID,NO_PRIORITY,12463.86,10322.35,2141.51,0.0,0.2074634167607183,64.0,-1.0,0.0008602109823655,,NO_ALERT,MISSING,NAME_MATCHED,0.0083333333333333,
2025-08,ID:5379,四川长生康,负责人 B,MID,NO_PRIORITY,58385.1,87323.09,-28937.99,28937.99,-0.3313898992809347,41.0,6.0,0.0072770523216222,,NO_ALERT,MISSING,NAME_MATCHED,0.0077669902912621,
2025-08,ID:5504,亿辰科技,负责人 B,MID,NO_PRIORITY,74907.76,93419.82,-18512.06000000001,18512.06000000001,-0.1981598765658081,38.0,4.0,0.0077851221024878,,NO_ALERT,MISSING,NAME_MATCHED,0.0435897435897435,
2025-08,ID:6256,四川锐源通,负责人 B,MID,NO_PRIORITY,47579.92,54267.98,-6688.060000000005,6688.060000000005,-0.1232413662716026,49.0,5.0,0.0045224113100985,,NO_ALERT,MISSING,NAME_MATCHED,0.0193704600484261,
2025-08,ID:6326,成都福美康,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,80.0,2.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化2，同月分位10.6%
2025-08,ID:7119,鑫强劲,负责人 B,MID,WATCHLIST,28880.28,24307.92,4572.360000000001,0.0,0.1881016557566424,58.0,-1.0,0.0020256956741889,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0173410404624277,Service: 售后率1.7%，环比变化338.7%
2025-08,ID:720,丽康琴保健品,负责人 B,MID,NO_PRIORITY,89271.63,73174.31,16097.320000000009,0.0,0.2199859486204927,33.0,-5.0,0.0060979665569393,,NO_ALERT,MISSING,NAME_MATCHED,0.0141987829614604,
2025-08,ID:7201,恒生医疗,负责人 B,KEY,WATCHLIST,348373.46,398119.6,-49746.13999999996,49746.13999999996,-0.1249527528913421,11.0,-1.0,0.0331772176117831,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0104399701715138,Scale / Impact: GMV损失49746.14，上月区域占比3.3%
2025-08,ID:7370,乐宜堂,负责人 B,MID,NO_PRIORITY,130109.47,124097.77,6011.699999999997,0.0,0.0484432556684941,28.0,-2.0,0.010341662958636,,NO_ALERT,MISSING,NAME_MATCHED,0.0166666666666666,
2025-08,ID:8187,四川吉瑞兴,负责人 B,KEY,WATCHLIST,537408.84,485004.88,52403.95999999996,0.0,0.1080483148953057,6.0,-2.0,0.0404177851242108,Scale / Impact,NO_ALERT,MISSING,ID_MATCHED,0.0070671378091872,Scale / Impact: GMV损失0.00，上月区域占比4.0%
2025-08,ID:8188,康晟旗舰店,负责人 B,MID,NO_PRIORITY,266183.82,145300.14,120883.68,0.0,0.8319584550985291,13.0,-14.0,0.0121085582418011,,NO_ALERT,MISSING,ID_MATCHED,0.0139712108382726,
2025-08,ID:8235,福信美商贸,负责人 B,KEY,PRIORITY,198480.22,291798.37,-93318.15,93318.15,-0.3198035342006879,19.0,2.0,0.0243169590752467,Trend|Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0120385232744783,Trend: GMV环比-32.0%，连续下降5个月；Scale / Impact: GMV损失93318.15，上月区域占比2.4%
2025-08,ID:8521,聚美健,负责人 B,KEY,NO_PRIORITY,165069.64,183244.43,-18174.78999999998,18174.78999999998,-0.099183314876201,22.0,-1.0,0.015270638095329,,NO_ALERT,MISSING,NAME_MATCHED,0.0264663805436337,
2025-08,ID:8913,【2024/10/31关店】活玉旗舰店,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,80.0,2.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化2，同月分位10.6%
2025-08,ID:8930,惠仁棠,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,80.0,2.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化2，同月分位10.6%
2025-08,ID:9348,平康购,负责人 B,MID,NO_PRIORITY,1374.36,2503.2,-1128.84,1128.84,-0.4509587727708533,76.0,2.0,0.0002086036736845,,NO_ALERT,MISSING,ID_MATCHED,0.0425531914893617,
2025-08,ID:960,【退店公示中】欣乐士(原亮剑),负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,80.0,2.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化2，同月分位10.6%
2025-08,NAME:内蒙古康依商贸,内蒙古康依商贸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-08,NAME:四川聚俊仁信医疗器械,四川聚俊仁信医疗器械,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-08,NAME:成都八百供应链管理,成都八百供应链管理,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-08,NAME:湛江市远潮食品,湛江市远潮食品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-08,NAME:燊楠贸易,燊楠贸易,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-08,NAME:重庆和煜医疗器械,重庆和煜医疗器械,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2025-09,ID:11125,药悦网,负责人 B,MID,PRIORITY,7363.69,14309.44,-6945.750000000001,6945.750000000001,-0.4853963537357157,70.0,7.0,0.0011971241686638,Trend,NO_ALERT,MISSING,ID_MATCHED,0.0405405405405405,Trend: GMV环比-48.5%，连续下降6个月
2025-09,ID:1140,都尔东康,负责人 B,MID,WATCHLIST,21033.3,10524.84,10508.46,0.0,0.9984436818041889,61.0,-4.0,0.0008805054799712,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0510204081632653,Service: 售后率5.1%，环比变化221.4%
2025-09,ID:1142,普宁普慈,负责人 B,KEY,NO_PRIORITY,134313.87,144887.29,-10573.420000000013,10573.420000000013,-0.0729768636020454,27.0,2.0,0.0121212344152678,,NO_ALERT,MISSING,NAME_MATCHED,0.0279173646007816,
2025-09,ID:11628,子钦医疗,,LONG_TAIL,WATCHLIST,64.0,845.0,-781.0,781.0,-0.9242603550295858,80.0,2.0,7.069248849158078e-05,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0,Trend: GMV环比-92.4%
2025-09,ID:11854,诺和堂,负责人 B,KEY,NO_PRIORITY,593530.84,225402.94,368127.9,0.0,1.6331991942962234,4.0,-13.0,0.0188571535407319,,NO_ALERT,MISSING,NAME_MATCHED,0.0224244393890152,
2025-09,ID:11860,一玖堂,负责人 B,MID,NO_PRIORITY,37098.01,37019.85,78.16000000000349,0.0,0.0021112997486485,53.0,-1.0,0.003097071384716,,NO_ALERT,MISSING,NAME_MATCHED,0.0099502487562189,
2025-09,ID:11905,贰美医疗,负责人 B,MID,NO_PRIORITY,42732.23,50031.09,-7298.859999999993,7298.859999999993,-0.145886487781897,50.0,4.0,0.0041855884663269,,NO_ALERT,MISSING,NAME_MATCHED,0.0145328719723183,
2025-09,ID:11908,药精采,负责人 B,MID,NO_PRIORITY,38577.93,29398.79,9179.14,0.0,0.3122284964789366,52.0,-4.0,0.0024594954127117,,NO_ALERT,MISSING,NAME_MATCHED,0.0412371134020618,
2025-09,ID:11984,四川北尘,负责人 B,MID,NO_PRIORITY,73251.71,63355.03,9896.680000000008,0.0,0.1562098542136276,37.0,-3.0,0.0053002659516671,,NO_ALERT,MISSING,NAME_MATCHED,0.0214168039538715,
2025-09,ID:12380,纽瑞特,负责人 B,LONG_TAIL,NO_PRIORITY,735.8,656.8,79.0,0.0,0.1202801461632157,78.0,-1.0,5.49477235991364e-05,,NO_ALERT,MISSING,ID_MATCHED,0.0,
2025-09,ID:12382,四川奥慈,负责人 B,MID,NO_PRIORITY,88424.76,73075.9,15348.86,0.0,0.2100399721385573,32.0,-7.0,0.0061135115026768,,NO_ALERT,MISSING,NAME_MATCHED,0.0136546184738955,
2025-09,ID:1257,辉莹医疗,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,81.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位10.1%
2025-09,ID:12642,九之堂旗舰店,负责人 B,MID,WATCHLIST,62855.75,46220.74,16635.010000000002,0.0,0.3599035844082117,41.0,-9.0,0.0038668155390797,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0219560878243513,Service: 售后率2.2%，环比变化317.2%
2025-09,ID:12823,众维器械,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,81.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位10.1%
2025-09,ID:12947,江西省战狼商贸,负责人 B,MID,ATTENTION,71899.79,141730.11,-69830.31999999999,69830.31999999999,-0.49269925776534,38.0,12.0,0.0118571055267283,Scale / Impact|Relative Position|Service,NO_ALERT,MISSING,NAME_MATCHED,0.024793388429752,Scale / Impact: GMV损失69830.32，上月区域占比1.2%；Relative Position: 排名变化12，同月分位62.6%；Service: 售后率2.5%，环比变化188.4%
2025-09,ID:12980,有之源旗舰店,负责人 B,MID,NO_PRIORITY,10560.82,5157.9,5402.92,0.0,1.0475038290777254,66.0,-4.0,0.0004315086229476,,NO_ALERT,MISSING,NAME_MATCHED,0.0,
2025-09,ID:13094,四川唤初新材料,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,81.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位10.1%
2025-09,ID:13249,成都锦莱源商贸,负责人 B,LONG_TAIL,ATTENTION,0.0,1704.88,-1704.88,1704.88,-1.0,81.0,6.0,0.0001426298340586,Trend|Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Trend: GMV环比-100.0%；Relative Position: 排名变化6，同月分位10.1%
2025-09,ID:1350,希尔康,负责人 B,KEY,NO_PRIORITY,263374.36,228180.48,35193.879999999976,0.0,0.154237032019566,17.0,1.0,0.0190895218418974,,NO_ALERT,MISSING,NAME_MATCHED,0.0159515951595159,
2025-09,ID:13778,众维堂器械,负责人 B,MID,NO_PRIORITY,76119.55,75951.75,167.8000000000029,0.0,0.0022092973499623,36.0,-1.0,0.0063541043938348,,NO_ALERT,MISSING,NAME_MATCHED,0.0018796992481203,
2025-09,ID:14256,四川瑞锦医药科技,负责人 B,MID,WATCHLIST,8914.52,3401.2,5513.320000000001,0.0,1.6209925908502885,67.0,-5.0,0.0002845435406598,Service,NO_ALERT,MISSING,NAME_MATCHED,0.08,Service: 售后率8.0%，环比变化204.0%
2025-09,ID:14726,四川然柠安,负责人 B,KEY,NO_PRIORITY,193449.31,198822.55,-5373.239999999991,5373.239999999991,-0.0270253047252436,21.0,3.0,0.0166334447665582,,NO_ALERT,MISSING,ID_MATCHED,0.0076687116564417,
2025-09,ID:14782,四川弗佑斯贸易,负责人 B,MID,NO_PRIORITY,123017.4,141134.23,-18116.830000000016,18116.830000000016,-0.1283659534614672,28.0,1.0,0.0118072543550806,,NO_ALERT,MISSING,NAME_MATCHED,0.0182529335071707,
2025-09,ID:1513,长盛医药科技,负责人 B,MID,WATCHLIST,7749.3,4589.2,3160.1000000000004,0.0,0.688594962084895,68.0,-3.0,0.0003839313232965,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0909090909090909,Service: 售后率9.1%，环比变化-12.7%
2025-09,ID:15134,【退店公示中】成都宝和堂科技,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,81.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位10.1%
2025-09,ID:15251,四川宜初霁,负责人 B,KEY,ATTENTION,607361.02,822242.81,-214881.79000000004,214881.79000000004,-0.2613361739216667,3.0,1.0,0.0687886276724379,Scale / Impact|Service,NO_ALERT,MISSING,NAME_MATCHED,0.0666517055655296,Scale / Impact: GMV损失214881.79，上月区域占比6.9%；Service: 售后率6.7%，环比变化65.0%
2025-09,ID:15504,多多医生,负责人 B,KEY,NO_PRIORITY,240568.68,185549.64,55019.03999999998,0.0,0.2965192495118824,18.0,-2.0,0.0155230364382449,,NO_ALERT,MISSING,NAME_MATCHED,0.0402730375426621,
2025-09,ID:15756,四川瑾辉医疗器械,负责人 B,MID,NO_PRIORITY,25969.96,21260.5,4709.459999999999,0.0,0.2215121939747417,59.0,0.0,0.001778648108373,,NO_ALERT,MISSING,NAME_MATCHED,0.01,
2025-09,ID:15847,成都市嘉乐康健医疗器械,负责人 B,MID,NO_PRIORITY,7675.96,5573.35,2102.61,0.0,0.3772614316344747,69.0,1.0,0.000466265065958,,NO_ALERT,MISSING,NAME_MATCHED,0.0188679245283018,
2025-09,ID:16025,四川微至,负责人 B,KEY,WATCHLIST,952641.69,973355.96,-20714.27000000002,20714.27000000002,-0.0212812895294749,1.0,0.0,0.0814307159769367,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0106132075471698,Scale / Impact: GMV损失20714.27，上月区域占比8.1%
2025-09,ID:16163,济郎中医药科技,负责人 B,KEY,WATCHLIST,355734.43,264156.58,91577.84999999998,0.0,0.3466801773402728,13.0,-1.0,0.0220992733628702,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0135384615384615,Scale / Impact: GMV损失0.00，上月区域占比2.2%
2025-09,ID:16231,非药易,负责人 B,MID,NO_PRIORITY,10707.44,8673.1,2034.34,0.0,0.2345574246809099,64.0,-2.0,0.0007255893750725,,NO_ALERT,MISSING,ID_MATCHED,0.0201149425287356,
2025-09,ID:16711,鑫宇豪旗舰店,负责人 B,MID,NO_PRIORITY,36029.0,47583.9,-11554.9,11554.9,-0.2428321343983994,55.0,7.0,0.0039808571634728,,NO_ALERT,MISSING,ID_MATCHED,0.0155038759689922,
2025-09,ID:16854,成都原数生物,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,81.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位10.1%
2025-09,ID:17301,四川牙易,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,81.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位10.1%
2025-09,ID:17386,保和堂,负责人 B,KEY,PRIORITY,163554.66,175397.02,-11842.359999999986,11842.359999999986,-0.0675174526910433,22.0,1.0,0.0146736707903048,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0153524075366364,Trend: GMV环比-6.8%，连续下降4个月
2025-09,ID:17613,远聚隆创旗舰店,负责人 B,KEY,WATCHLIST,454867.2,813989.34,-359122.14,359122.14,-0.4411877678889504,9.0,6.0,0.0680981444381295,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0184718723761544,Scale / Impact: GMV损失359122.14，上月区域占比6.8%
2025-09,ID:17614,成都铸盛医疗器械,负责人 B,MID,NO_PRIORITY,4795.0,3145.0,1650.0,0.0,0.5246422893481717,73.0,0.0,0.0002631099127881,,NO_ALERT,MISSING,ID_MATCHED,0.0,
2025-09,ID:17716,致呈优选,负责人 B,MID,NO_PRIORITY,40473.1,35800.08,4673.019999999997,0.0,0.1305309932268306,51.0,-4.0,0.0029950257318315,,NO_ALERT,MISSING,NAME_MATCHED,0.0078492935635792,
2025-09,ID:17859,四川亦辰美唯网络科技,负责人 B,MID,PRIORITY,49988.44,50579.74,-591.2999999999956,591.2999999999956,-0.0116904515523408,47.0,4.0,0.0042314883879966,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0370774263904034,Trend: GMV环比-1.2%，连续下降3个月
2025-09,ID:17862,【已退店】医道彤行,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,81.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位10.1%
2025-09,ID:18090,天启明,负责人 B,MID,PRIORITY,5024.39,6502.22,-1477.83,1477.83,-0.2272808363912632,72.0,5.0,0.0005439740976564,Trend,NO_ALERT,MISSING,ID_MATCHED,0.0192307692307692,Trend: GMV环比-22.7%，连续下降5个月
2025-09,ID:18134,四川奇力康健康科技,负责人 B,MID,NO_PRIORITY,63198.68,81015.49,-17816.810000000005,17816.810000000005,-0.2199185612529159,40.0,5.0,0.0067777356147512,,NO_ALERT,MISSING,NAME_MATCHED,0.0224215246636771,
2025-09,ID:18152,亦蓝辰美,负责人 B,MID,NO_PRIORITY,43829.45,41135.31,2694.1399999999994,0.0,0.0654945836071247,49.0,-3.0,0.0034413697381924,,NO_ALERT,MISSING,NAME_MATCHED,0.033434650455927,
2025-09,ID:18517,聚药汇,负责人 B,KEY,ATTENTION,519866.8,556895.37,-37028.57000000001,37028.57000000001,-0.0664910717429739,8.0,3.0,0.0465897272600468,Scale / Impact|Service,NO_ALERT,MISSING,NAME_MATCHED,0.0677160677160677,Scale / Impact: GMV损失37028.57，上月区域占比4.7%；Service: 售后率6.8%，环比变化27.6%
2025-09,ID:18716,【已退店】悦美康宸,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,81.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位10.1%
2025-09,ID:19233,成都至本生物科技,负责人 B,MID,NO_PRIORITY,6114.49,5192.67,921.8199999999996,0.0,0.1775233165211731,71.0,2.0,0.0004344174724444,,NO_ALERT,MISSING,NAME_MATCHED,0.0222222222222222,
2025-09,ID:19239,有识医药,负责人 B,MID,WATCHLIST,32538.31,28898.62,3639.6900000000014,0.0,0.1259468445206035,57.0,0.0,0.0024176513157071,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0560344827586206,Service: 售后率5.6%，环比变化17.0%
2025-09,ID:19273,鑫众维医药,负责人 B,MID,NO_PRIORITY,45221.58,37398.7,7822.880000000005,0.0,0.2091751852337113,48.0,-5.0,0.0031287658808876,,NO_ALERT,MISSING,NAME_MATCHED,0.0105633802816901,
2025-09,ID:1957,臻品堂医药,负责人 B,MID,NO_PRIORITY,149033.52,107458.71,41574.80999999998,0.0,0.3868910207464799,25.0,-6.0,0.0089899687810593,,NO_ALERT,MISSING,NAME_MATCHED,0.0198150594451783,
2025-09,ID:1970,成都诚美,负责人 B,KEY,WATCHLIST,409291.44,525131.86,-115840.41999999998,115840.41999999998,-0.2205930144859236,11.0,3.0,0.0439323999640383,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0234962406015037,Scale / Impact: GMV损失115840.42，上月区域占比4.4%
2025-09,ID:19743,梦方迪,负责人 B,MID,PRIORITY,0.0,18494.66,-18494.66,18494.66,-1.0,81.0,21.0,0.0015472586262789,Trend|Relative Position,NO_ALERT,MISSING,ID_MATCHED,0.0,Trend: GMV环比-100.0%，连续下降3个月；Relative Position: 排名变化21，同月分位10.1%
2025-09,ID:20204,四川永瑞康健医药科技,负责人 B,KEY,NO_PRIORITY,216178.12,150535.57,65642.54999999999,0.0,0.4360600620836656,20.0,-3.0,0.0125937681062704,,NO_ALERT,MISSING,NAME_MATCHED,0.0023282887077997,
2025-09,ID:2021,榕庆商贸,负责人 B,MID,NO_PRIORITY,36265.02,48137.04,-11872.020000000004,11872.020000000004,-0.2466296224279682,54.0,7.0,0.0040271327174186,,NO_ALERT,MISSING,NAME_MATCHED,0.0432098765432098,
2025-09,ID:20230,四川多多邦健康管理,负责人 B,MID,NO_PRIORITY,94197.78,119238.2,-25040.42,25040.42,-0.2100033378564922,30.0,0.0,0.0099754379659843,,NO_ALERT,MISSING,NAME_MATCHED,,
2025-09,ID:2080,深圳亿乐康,负责人 B,KEY,WATCHLIST,378051.38,425356.18,-47304.79999999999,47304.79999999999,-0.1112122080840578,12.0,2.0,0.0355851915496719,Scale / Impact,NO_ALERT,MISSING,ID_MATCHED,0.0112866817155756,Scale / Impact: GMV损失47304.80，上月区域占比3.6%
2025-09,ID:2084,鲁鸿医疗,负责人 B,KEY,WATCHLIST,554351.32,622207.73,-67856.41000000003,67856.41000000003,-0.1090574847085233,6.0,2.0,0.0520537429495829,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0151658767772511,Scale / Impact: GMV损失67856.41，上月区域占比5.2%
2025-09,ID:21117,四川赤泉甘木生物科技,,MID,NO_PRIORITY,1740.0,2950.0,-1210.0,1210.0,-0.4101694915254237,75.0,1.0,0.0002467962615978,,NO_ALERT,MISSING,ID_MATCHED,0.0,
2025-09,ID:2116,锦仁堂,负责人 B,MID,WATCHLIST,51052.82,51703.02,-650.1999999999971,650.1999999999971,-0.0125756677269528,45.0,3.0,0.0043254617116331,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0563725490196078,Service: 售后率5.6%，环比变化111.4%
2025-09,ID:21206,四川共创盛世商贸,,MID,ATTENTION,58450.55,126189.06,-67738.51,67738.51,-0.5368017639564,44.0,15.0,0.0105569451737436,Scale / Impact|Relative Position,NO_ALERT,MISSING,NAME_MATCHED,0.0137457044673539,Scale / Impact: GMV损失67738.51，上月区域占比1.1%；Relative Position: 排名变化15，同月分位56.6%
2025-09,ID:2170,康爱多医药,负责人 B,KEY,NO_PRIORITY,156865.77,146285.64,10580.129999999976,0.0,0.0723251441494869,23.0,-1.0,0.0122382200262526,,NO_ALERT,MISSING,NAME_MATCHED,0.0135048231511254,
2025-09,ID:2182,舒力特,负责人 B,MID,NO_PRIORITY,35878.58,41540.24,-5661.659999999996,5661.659999999996,-0.1362933868461038,56.0,5.0,0.003475246080636,,NO_ALERT,MISSING,NAME_MATCHED,0.0070671378091872,
2025-09,ID:21964,四川承泰仁商贸,,MID,NO_PRIORITY,64964.39,50251.62,14712.769999999997,0.0,0.292782003843856,39.0,-6.0,0.0042040379509269,,NO_ALERT,MISSING,NAME_MATCHED,0.0111464968152866,
2025-09,ID:22033,重庆铃宇消费品供应链,,LONG_TAIL,WATCHLIST,2857.4,1065.6,1791.8000000000002,0.0,1.6814939939939944,74.0,-3.0,8.914782927411654e-05,Service,NO_ALERT,MISSING,NAME_MATCHED,0.08,Service: 售后率8.0%
2025-09,ID:2205,成都墨芑,负责人 B,KEY,WATCHLIST,583271.55,434866.68,148404.87000000005,0.0,0.3412652125934321,5.0,-4.0,0.0363808375991383,Scale / Impact,NO_ALERT,MISSING,ID_MATCHED,0.0231725300189593,Scale / Impact: GMV损失0.00，上月区域占比3.6%
2025-09,ID:2245,蒙特生物,负责人 B,MID,WATCHLIST,82971.72,77655.86,5315.860000000001,0.0,0.0684540741677446,33.0,-3.0,0.0064966698098861,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0119047619047619,Service: 售后率1.2%，环比变化238.1%
2025-09,ID:22679,江西古戈尔商贸,,LONG_TAIL,WATCHLIST,1317.0,0.0,1317.0,0.0,,76.0,-4.0,0.0,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0555555555555555,Service: 售后率5.6%
2025-09,ID:22862,四川众恩德科技,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,81.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化1，同月分位10.1%
